Title,Book_category,Star_rating,Price,Stock,Quantity,Source_File,Sharp Objects,Mystery,Four,47.82,In stock,20,Soumission,Fiction,One,50.1,Issue_Date,Return_Date,Random_Book_Sum
The Red Tent,Historical Fiction,Five,35.66,In stock,3.0,high_stock_books.csv,,,,,,,,,,,,2025-09-17,41.0
The Purpose Driven Life: What on Earth Am I Here for?,Add a comment,Three,37.19,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-02,2024-11-12,39.0
The Purest Hook (Second Circle Tattoos #3),Romance,One,12.25,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-04-08,2025-04-25,9.0
The Picture of Dorian Gray,Classics,Two,29.7,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-08-01,2025-08-29,99.0
The Paris Wife,Default,Three,36.8,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-02-23,2025-02-23,95.0
The Obsession,Romance,One,45.43,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-06-15,2025-06-29,9.0
The Nightingale,Fiction,Four,26.26,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-16,2025-07-23,3.0
The New Guy (and Other Senior Year Distractions),Young Adult,Three,44.92,In stock,3.0,,,,,,,,,,,,2024-10-23,2024-11-13,6.0
The Nanny Diaries (Nanny #1),Womens Fiction,Five,52.53,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-12-20,2025-01-18,53.0
The Name of God is Mercy,Nonfiction,Two,,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-04,2025-07-26,49.0
The Maze Runner (The Maze Runner #1),Default,One,20.93,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-08-09,2025-09-01,74.0
The Lover's Dictionary,Default,Two,58.09,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-19,2024-11-26,98.0
The Lonely Ones,Childrens,Five,43.59,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-06-09,2025-06-20,28.0
The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,Business,Three,33.92,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-10-27,2024-10-29,45.0
The Last Painting of Sara de Vos,Historical Fiction,Two,55.55,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-04-13,2025-05-12,30.0
"The Land of 10,000 Madonnas",Young Adult,Four,29.64,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-08-30,2025-09-15,52.0
The Infinities,Fiction,One,27.41,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-10-31,2024-11-15,21.0
The Husband's Secret,Fiction,Five,52.51,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-09-24,2025-10-09,94.0
The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),Add a comment,Three,47.8,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-03-22,2025-04-07,44.0
The Guns of August,History,Two,14.54,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-01-07,2025-01-14,95.0
The Guernsey Literary and Potato Peel Pie Society,Historical Fiction,One,49.53,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-06-08,2025-07-04,50.0
The Goldfinch,Default,Three,43.58,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-12-05,2024-12-06,63.0
The Giver (The Giver Quartet #1),Default,One,12.3,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-10-29,2024-11-21,38.0
The Girl with All the Gifts,Horror,Three,49.47,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-04,2024-11-06,10.0
The Girl Who Played with Fire (Millennium Trilogy #2),Default,Two,22.14,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-10-23,2024-11-10,30.0
The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),Add a comment,One,57.48,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-12-04,2024-12-24,3.0
The Exiled,Mystery,Three,43.45,In stock,3.0,high_stock_books.csv,,,,,,,,,,,,2025-05-26,35.0
"The End of Faith: Religion, Terror, and the Future of Reason",Add a comment,Four,22.13,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-16,2024-12-01,50.0
"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Science,Five,57.35,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-10-04,2025-10-11,35.0
The Devil Wears Prada (The Devil Wears Prada #1),Womens Fiction,One,44.29,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-12-23,2024-12-28,99.0
The Demon-Haunted World: Science as a Candle in the Dark,Default,Four,52.25,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-10-02,2025-10-04,84.0
The Day the Crayons Came Home (Crayons),Childrens,Five,26.33,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-08,2025-05-21,71.0
The Da Vinci Code (Robert Langdon #2),Fiction,Two,22.96,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-04-01,2025-04-26,87.0
The Cuckoo's Calling (Cormoran Strike #1),Mystery,One,19.21,In stock,3.0,high_stock_books.csv,,,,,,,,,,,,2025-04-11,14.0
The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),Classics,Four,26.78,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-19,2025-06-02,71.0
The Complete Poems,Add a comment,Five,41.32,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-03-12,2025-04-02,64.0
The Catcher in the Rye,Add a comment,One,24.55,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-02-19,2025-02-24,64.0
The Cat in the Hat (Beginner Books B-1),Childrens,Two,16.26,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-13,2025-05-15,10.0
The Case for Christ (Cases for Christianity),Add a comment,One,47.84,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-01-09,2025-02-05,91.0
The Book Thief,Default,Two,53.49,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-18,2025-07-24,4.0
The Book of Basketball: The NBA According to The Sports Guy,Sports and Games,Five,44.84,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-03-27,2025-04-12,47.0
The Blind Side: Evolution of a Game,Add a comment,Five,,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-30,2024-12-29,10.0
The Autobiography of Malcolm X,Default,Two,23.43,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-02-15,2025-03-07,77.0
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Food and Drink,Three,34.32,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-30,2025-06-25,51.0
The Art of Fielding,Fiction,One,22.1,,3.0,high_stock_books.csv,,,,,,,,,,,2024-10-18,,16.0
"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Science,Two,25.83,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-17,2025-08-07,85.0
Stiff: The Curious Lives of Human Cadavers,Nonfiction,Three,36.74,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-02-15,2025-02-23,92.0
Spilled Milk: Based on a True Story,Nonfiction,One,49.51,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-09-23,2025-09-25,48.0
Something Borrowed (Darcy & Rachel #1),Womens Fiction,Five,48.96,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-12-20,2025-01-02,39.0
Something Blue (Darcy & Rachel #2),Womens Fiction,One,54.62,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-23,2025-06-09,30.0
Soldier (Talon #3),Fantasy,Two,,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-04-12,2025-04-19,37.0
Shopaholic & Baby (Shopaholic #5),Default,Two,46.45,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-02-25,2025-03-24,69.0
Seven Days in the Art World,Add a comment,Two,52.33,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-02,2025-05-21,84.0
Seven Brief Lessons on Physics,Science,Four,30.6,In stock,,high_stock_books.csv,,,,,,,,,,,2025-06-22,2025-07-13,6.0
Scarlet (The Lunar Chronicles #2),Young Adult,Four,14.57,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-09-21,2025-10-04,76.0
Sarah's Key,Add a comment,One,46.29,,3.0,high_stock_books.csv,,,,,,,,,,,2025-08-02,2025-08-25,54.0
"Saga, Volume 3 (Saga (Collected Editions) #3)",Sequential Art,Five,21.57,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-08-23,2025-08-23,4.0
Running with Scissors,Autobiography,Four,12.91,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-03-09,2025-03-30,76.0
Rogue Lawyer (Rogue Lawyer #1),Add a comment,Three,50.11,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-01-15,2025-01-18,95.0
"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",Nonfiction,Four,41.67,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-04-11,2025-04-24,56.0
Rework,Business,Two,44.88,In stock,3.0,,,,,,,,,,,,2025-05-03,2025-05-03,8.0
Reservations for Two,Romance,Three,11.1,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-09-20,2025-10-06,89.0
Red: The True Story of Red Riding Hood,Childrens,Three,28.54,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-12,2025-05-28,58.0
Ready Player One,Science Fiction,Four,19.07,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-04-10,2025-05-03,89.0
Quiet: The Power of Introverts in a World That Can't Stop Talking,Default,One,43.55,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-29,2025-08-15,85.0
Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),Sequential Art,Three,43.63,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-12,2024-11-12,91.0
Persepolis: The Story of a Childhood (Persepolis #1-2),Sequential Art,One,39.13,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-01,2024-11-26,81.0
Packing for Mars: The Curious Science of Life in the Void,Default,Two,56.68,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-23,2024-12-21,57.0
Outliers: The Story of Success,Nonfiction,One,14.16,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-06,2025-07-23,26.0
Original Fake,Sequential Art,Three,31.45,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-25,2025-08-21,5.0
Orange Is the New Black,Default,Two,24.61,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-04-24,2025-05-09,98.0
One for the Money (Stephanie Plum #1),Default,Two,32.87,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-06-21,2025-07-13,99.0
Notes from a Small Island (Notes From a Small Island #1),Nonfiction,One,40.17,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-01,2024-11-25,14.0
Night (The Night Trilogy #1),Nonfiction,One,13.51,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-03,2025-05-29,10.0
Neither Here nor There: Travels in Europe,Travel,Three,38.95,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-10-25,2024-10-27,1.0
Naked,Humor,Three,31.69,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-01-12,2025-02-07,51.0
Morning Star (Red Rising #3),Default,One,29.4,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-01,2025-05-09,74.0
"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",Nonfiction,One,57.83,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-06,2024-11-14,72.0
Midnight Riot (Peter Grant/ Rivers of London - books #1),Fantasy,Two,55.46,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-10-14,2024-11-04,5.0
Me Talk Pretty One Day,Autobiography,Two,57.6,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-10-06,2025-10-29,75.0
Manuscript Found in Accra,Add a comment,Two,34.98,In stock,3.0,high_stock_books.csv,,,,,,,,,,,,2025-08-30,17.0
Lust & Wonder,Autobiography,Two,11.87,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-01-05,2025-02-01,26.0
Lila (Gilead #3),Fiction,Three,12.47,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-01-29,2025-02-04,6.0
"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",Science Fiction,Two,33.26,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-03-25,2025-04-02,27.0
Life Without a Recipe,Autobiography,Five,59.04,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-17,2025-05-27,10.0
Life After Life,Default,Two,26.13,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-02-21,2025-02-23,71.0
,Nonfiction,One,22.2,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-10-23,2024-11-21,77.0
Let's Pretend This Never Happened: A Mostly True Memoir,Nonfiction,One,45.11,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-08,2025-07-08,31.0
Legend (Legend #1),Young Adult,Four,43.69,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-10-26,2024-11-08,90.0
"Lean In: Women, Work, and the Will to Lead",Default,One,25.02,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-03-24,2025-04-10,19.0
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Humor,Five,55.5,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-01-05,2025-01-07,95.0
Lady Renegades (Rebel Belle #3),Young Adult,Five,53.04,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-17,2025-05-18,88.0
Jurassic Park (Jurassic Park #1),Fiction,One,44.97,In stock,,high_stock_books.csv,,,,,,,,,,,2025-01-13,2025-02-07,95.0
It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,Nonfiction,One,42.38,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-08-07,2025-08-29,55.0
Is Everyone Hanging Out Without Me? (And Other Concerns),Default,Three,20.11,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-13,2025-07-30,17.0
Into the Wild,Nonfiction,Five,56.7,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-16,2025-06-15,88.0
Inferno (Robert Langdon #4),Fiction,Five,41.0,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-06-24,2025-07-17,93.0
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Nonfiction,Three,28.85,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-12-05,2024-12-11,63.0
If I Run (If I Run #1),Christian Fiction,Four,49.97,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-24,,20.0
I've Got Your Number,Womens Fiction,One,19.69,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-22,2024-11-23,69.0
I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,Nonfiction,Two,28.88,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-16,2025-08-02,63.0
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,Food and Drink,Three,33.14,In stock,3.0,high_stock_books.csv,,,,,,,,,,,,2024-11-22,29.0
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",History,Two,43.7,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-31,2025-06-14,58.0
House of Leaves,Horror,One,54.89,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-06-06,2025-06-11,36.0
Horrible Bear!,Childrens,Two,37.52,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-06,2025-05-14,15.0
Holidays on Ice,Humor,Two,51.07,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-09-21,2025-10-19,60.0
Heir to the Sky,Fantasy,Four,44.07,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-09-14,2025-09-23,44.0
Green Eggs and Ham (Beginner Books B-16),Childrens,Four,10.79,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-06-13,2025-06-22,39.0
"Grayson, Vol 3: Nemesis (Grayson #3)",Sequential Art,One,42.72,In stock,3.0,high_stock_books.csv,,,,,,,,,,,,2025-06-26,40.0
Gratitude,Nonfiction,Five,26.66,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-08-22,2025-09-17,69.0
Gone Girl,Default,Five,37.6,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-20,2024-11-29,81.0
Golden (Heart of Dread #3),Young Adult,Four,42.21,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-10-10,2025-10-31,67.0
Girl in the Blue Coat,Historical Fiction,Two,46.83,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-28,2024-12-05,90.0
"Fruits Basket, Vol. 3 (Fruits Basket #3)",Sequential Art,Two,45.17,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-09-11,2025-10-03,25.0
"Friday Night Lights: A Town, a Team, and a Dream",Sports and Games,Three,51.22,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-23,2025-06-16,91.0
Fire Bound (Sea Haven/Sisters of the Heart #5),Add a comment,Four,21.28,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-08-01,2025-08-31,9.0
Fifty Shades Freed (Fifty Shades #3),Adult Fiction,Five,15.36,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-06,2025-05-11,50.0
Fellside,Default,One,38.62,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-12-08,2025-01-02,80.0
Extreme Prey (Lucas Davenport #26),Mystery,Three,25.4,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-10-08,2025-11-01,45.0
Eragon (The Inheritance Cycle #1),Fantasy,Three,43.87,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-25,2025-08-24,7.0
Eclipse (Twilight #3),Default,One,18.74,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-03-01,2025-03-28,34.0
Dune (Dune #1),Science Fiction,One,54.86,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-10-31,2024-11-11,81.0
Dracula,Default,Three,52.62,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-12-03,2024-12-09,11.0
Do Androids Dream of Electric Sheep? (Blade Runner #1),Science Fiction,One,51.48,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-02-28,2025-03-30,47.0
Disrupted: My Misadventure in the Start-Up Bubble,Nonfiction,Five,15.28,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-01-05,2025-01-05,40.0
Dead Wake: The Last Crossing of the Lusitania,Default,Five,39.24,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-03-04,2025-03-29,20.0
Darkfever (Fever #1),Fantasy,One,56.02,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-26,2025-08-21,7.0
Dark Places,Default,Five,23.9,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-03-04,2025-03-17,39.0
Crazy Rich Asians (Crazy Rich Asians #1),Fiction,Five,49.13,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-01,2024-11-22,43.0
Counting Thyme,Childrens,One,10.62,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-10-12,2025-10-22,49.0
Cosmos,Add a comment,Two,36.17,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-01-14,2025-01-28,4.0
Civilization and Its Discontents,Psychology,Two,59.95,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-10-03,2025-10-25,10.0
Cinder (The Lunar Chronicles #1),Young Adult,One,26.09,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-01-08,2025-01-23,84.0
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,Parenting,Two,37.35,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-09-06,2025-09-12,84.0
Career of Evil (Cormoran Strike #3),Mystery,Two,24.72,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-03-19,2025-03-28,35.0
Breaking Dawn (Twilight #4),Default,Five,35.28,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-10-17,2024-11-14,51.0
Brave Enough,Nonfiction,Five,51.32,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-03-14,,64.0
Boy Meets Boy,Young Adult,Three,21.12,,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-30,2025-06-05,60.0
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Nonfiction,Two,27.35,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-04-13,2025-05-08,92.0
Blink: The Power of Thinking Without Thinking,Nonfiction,Five,21.74,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-08-06,2025-08-06,33.0
Black Flags: The Rise of ISIS,Nonfiction,One,40.87,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-11,2025-05-22,21.0
"Black Butler, Vol. 1 (Black Butler #1)",Sequential Art,One,49.31,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-01-09,2025-01-24,94.0
Big Little Lies,Fiction,One,22.11,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-17,2024-12-14,7.0
Between Shades of Gray,Historical Fiction,Five,20.79,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-12-24,2025-01-23,16.0
Best of My Love (Fool's Gold #20),Romance,Two,27.41,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-06,2025-07-15,23.0
Beowulf,Classics,Two,38.35,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-12-24,2024-12-26,34.0
Beautiful Creatures (Caster Chronicles #1),Default,Five,21.55,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-04-22,2025-05-15,84.0
Awkward,Sequential Art,Two,38.02,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-12-04,2024-12-14,41.0
Ash,Fantasy,Four,22.06,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-11-14,2024-12-13,38.0
Are We There Yet?,Childrens,Three,10.66,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-07,2025-06-05,80.0
Are We Smart Enough to Know How Smart Animals Are?,Nonfiction,One,56.58,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-03-06,2025-03-13,92.0
Annie on My Mind,Young Adult,Five,36.83,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-04-17,2025-04-28,23.0
And Then There Were None,Classics,Two,35.01,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-01-01,2025-01-01,88.0
A Walk in the Woods: Rediscovering America on the Appalachian Trail,Nonfiction,Four,30.48,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-04-09,2025-04-13,49.0
A Visit from the Goon Squad,Default,Five,14.08,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-05-23,2025-06-14,40.0
A Storm of Swords (A Song of Ice and Fire #3),Fantasy,Two,31.22,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2024-10-22,2024-11-03,33.0
A Heartbreaking Work of Staggering Genius,Autobiography,Five,54.29,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-01-30,2025-02-09,88.0
8 Keys to Mental Health Through Exercise,Psychology,One,31.04,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-03-23,2025-03-26,27.0
#GIRLBOSS,Add a comment,One,50.96,In stock,3.0,high_stock_books.csv,,,,,,,,,,,2025-07-17,2025-07-28,34.0
"The Suffragettes (Little Black Classics, #96)",,Two,11.89,In stock,2.0,high_stock_books.csv,,,,,,,,,,,2025-06-16,2025-07-04,25.0
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",Sequential Art,One,54.81,In stock,2.0,high_stock_books.csv,,,,,,,,,,,2024-12-19,2024-12-31,82.0
"Saga, Volume 2 (Saga (Collected Editions) #2)",Sequential Art,Three,11.75,In stock,2.0,high_stock_books.csv,,,,,,,,,,,2024-12-11,2024-12-13,89.0
"Run, Spot, Run: The Ethics of Keeping Pets",Philosophy,One,20.02,In stock,2.0,high_stock_books.csv,,,,,,,,,,,2025-01-26,2025-02-02,43.0
"Fruits Basket, Vol. 2 (Fruits Basket #2)",Sequential Art,Five,11.64,In stock,2.0,high_stock_books.csv,,,,,,,,,,,2025-07-28,2025-08-21,49.0
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",Sequential Art,Four,18.51,In stock,1.0,high_stock_books.csv,,,,,,,,,,,2025-07-05,2025-07-21,49.0
"Vampire Knight, Vol. 1 (Vampire Knight #1)",Paranormal,One,15.4,In stock,1.0,high_stock_books.csv,,,,,,,,,,,2025-07-01,2025-07-15,72.0
